analysis	quantity	plugin_value	r_value	relative_difference
c0181	posthoc_soprano__mezzo_cohens_d	0.266496933006928	0.26649693300692806	2.08e-16
c0181	posthoc_soprano__mezzo_df	28	28	0.00e+00
c0181	posthoc_soprano__mezzo_diff	0.20413117157659855	0.20413117157659855	0.00e+00
c0181	posthoc_soprano__mezzo_p	0.4715551179750763	0.47155511797507677	9.42e-16
c0181	posthoc_soprano__mezzo_padj	0.4715551179750763	0.47155511797507677	9.42e-16
c0181	posthoc_soprano__mezzo_t	0.7298319085691878	0.72983190856918778	0.00e+00
c0182	k	3	3	0.00e+00
c0182	n	45	45	0.00e+00
c0182	posthoc_mezzo__alto_cohens_d	0.6333530468010096	0.63335304680100957	0.00e+00
c0182	posthoc_mezzo__alto_df	28	28	0.00e+00
c0182	posthoc_mezzo__alto_diff	0.43103470417544276	0.43103470417544276	0.00e+00
c0182	posthoc_mezzo__alto_p	0.09382572474108868	0.093825724741088648	2.96e-16
c0182	posthoc_mezzo__alto_padj	0.140738587111633	0.14073858711163298	1.97e-16
c0182	posthoc_mezzo__alto_t	1.7345087529876906	1.7345087529876906	0.00e+00
c0182	posthoc_soprano__alto_cohens_d	1.1593536170403687	1.1593536170403687	0.00e+00
c0182	posthoc_soprano__alto_df	28	28	0.00e+00
c0182	posthoc_soprano__alto_diff	0.6351658757520413	0.63516587575204131	0.00e+00
c0182	posthoc_soprano__alto_p	0.0036270190088237447	0.0036270190088237247	5.50e-15
c0182	posthoc_soprano__alto_padj	0.010881057026471234	0.010881057026471174	5.58e-15
c0182	posthoc_soprano__alto_t	3.1750206408910784	3.1750206408910784	0.00e+00
c0182	posthoc_soprano__mezzo_cohens_d	0.266496933006928	0.26649693300692806	2.08e-16
c0182	posthoc_soprano__mezzo_df	28	28	0.00e+00
c0182	posthoc_soprano__mezzo_diff	0.20413117157659855	0.20413117157659855	0.00e+00
c0182	posthoc_soprano__mezzo_p	0.4715551179750763	0.47155511797507677	9.42e-16
c0182	posthoc_soprano__mezzo_padj	0.4715551179750763	0.47155511797507677	9.42e-16
c0182	posthoc_soprano__mezzo_t	0.7298319085691878	0.72983190856918778	0.00e+00
c0183	k	3	3	0.00e+00
c0183	n	45	45	0.00e+00
c0183	posthoc_mezzo__alto_ci_high	1.2650189545933266	1.2650189545933266	0.00e+00
c0183	posthoc_mezzo__alto_ci_low	-0.31319067702920744	-0.31319067702920744	0.00e+00
c0183	posthoc_mezzo__alto_diff	0.3089329621019008	0.3089329621019008	0.00e+00
c0183	posthoc_mezzo__alto_p	0.3892332987273133	0.38923329872731333	0.00e+00
c0183	posthoc_mezzo__alto_padj	1	1	0.00e+00
c0183	posthoc_mezzo__alto_rank_biserial	0.19111111111111112	0.19111111111111106	2.90e-16
c0183	posthoc_mezzo__alto_u	134	134	0.00e+00
c0183	posthoc_soprano__alto_ci_high	1.060523273060494	1.0605232730604941	0.00e+00
c0183	posthoc_soprano__alto_ci_low	0.19609184422222814	0.19609184422222814	0.00e+00
c0183	posthoc_soprano__alto_diff	0.681522727637093	0.68152272763709298	0.00e+00
c0183	posthoc_soprano__alto_p	0.0031553753566972965	0.003155375356697296	1.37e-16
c0183	posthoc_soprano__alto_padj	0.009466126070091889	0.0094661260700918889	0.00e+00
c0183	posthoc_soprano__alto_rank_biserial	0.6177777777777778	0.61777777777777776	0.00e+00
c0183	posthoc_soprano__alto_u	182	182	0.00e+00
c0183	posthoc_soprano__mezzo_ci_high	1.0441721752403428	1.0441721752403428	0.00e+00
c0183	posthoc_soprano__mezzo_ci_low	-0.5896619372592742	-0.58966193725927418	0.00e+00
c0183	posthoc_soprano__mezzo_diff	0.3180176267923125	0.31801762679231249	0.00e+00
c0183	posthoc_soprano__mezzo_p	0.5392985395846969	0.53929853958469687	0.00e+00
c0183	posthoc_soprano__mezzo_padj	1	1	0.00e+00
c0183	posthoc_soprano__mezzo_rank_biserial	0.13777777777777778	0.13777777777777778	0.00e+00
c0183	posthoc_soprano__mezzo_u	128	128	0.00e+00
c0184	k	3	3	0.00e+00
c0184	n	45	45	0.00e+00
c0184	posthoc_mezzo__alto_diff	0.3089329621019008	0.3089329621019008	0.00e+00
c0184	posthoc_mezzo__alto_p	0.3892332987273133	0.38923329872731333	0.00e+00
c0184	posthoc_mezzo__alto_padj	0.7784665974546267	0.77846659745462665	0.00e+00
c0184	posthoc_mezzo__alto_rank_biserial	0.19111111111111112	0.19111111111111106	2.90e-16
c0184	posthoc_mezzo__alto_u	134	134	0.00e+00
c0184	posthoc_soprano__alto_diff	0.681522727637093	0.68152272763709298	0.00e+00
c0184	posthoc_soprano__alto_p	0.0031553753566972965	0.003155375356697296	1.37e-16
c0184	posthoc_soprano__alto_padj	0.009466126070091889	0.0094661260700918889	0.00e+00
c0184	posthoc_soprano__alto_rank_biserial	0.6177777777777778	0.61777777777777776	0.00e+00
c0184	posthoc_soprano__alto_u	182	182	0.00e+00
c0184	posthoc_soprano__mezzo_diff	0.3180176267923125	0.31801762679231249	0.00e+00
c0184	posthoc_soprano__mezzo_p	0.5392985395846969	0.53929853958469687	0.00e+00
c0184	posthoc_soprano__mezzo_padj	0.7784665974546267	0.77846659745462665	0.00e+00
c0184	posthoc_soprano__mezzo_rank_biserial	0.13777777777777778	0.13777777777777778	0.00e+00
c0184	posthoc_soprano__mezzo_u	128	128	0.00e+00
c0185	k	3	3	0.00e+00
c0185	n	45	45	0.00e+00
c0185	posthoc_mezzo__alto_diff	0.3089329621019008	0.3089329621019008	0.00e+00
c0185	posthoc_mezzo__alto_p	0.3892332987273133	0.38923329872731333	0.00e+00
c0185	posthoc_mezzo__alto_padj	0.5392985395846969	0.53929853958469687	0.00e+00
c0185	posthoc_mezzo__alto_rank_biserial	0.19111111111111112	0.19111111111111106	2.90e-16
c0185	posthoc_mezzo__alto_u	134	134	0.00e+00
c0185	posthoc_soprano__alto_diff	0.681522727637093	0.68152272763709298	0.00e+00
c0185	posthoc_soprano__alto_p	0.0031553753566972965	0.003155375356697296	1.37e-16
c0185	posthoc_soprano__alto_padj	0.009466126070091889	0.0094661260700918889	0.00e+00
c0185	posthoc_soprano__alto_rank_biserial	0.6177777777777778	0.61777777777777776	0.00e+00
c0185	posthoc_soprano__alto_u	182	182	0.00e+00
c0185	posthoc_soprano__mezzo_diff	0.3180176267923125	0.31801762679231249	0.00e+00
c0185	posthoc_soprano__mezzo_p	0.5392985395846969	0.53929853958469687	0.00e+00
c0185	posthoc_soprano__mezzo_padj	0.5392985395846969	0.53929853958469687	0.00e+00
c0185	posthoc_soprano__mezzo_rank_biserial	0.13777777777777778	0.13777777777777778	0.00e+00
c0185	posthoc_soprano__mezzo_u	128	128	0.00e+00
c0186	k	3	3	0.00e+00
c0186	n	45	45	0.00e+00
c0186	posthoc_mezzo__alto_ci_high	1.0526489625899236	1.0526489625899234	2.11e-16
c0186	posthoc_mezzo__alto_ci_low	-0.19057955423903805	-0.19057955423903772	1.75e-15
c0186	posthoc_mezzo__alto_diff	0.43103470417544276	0.43103470417544276	0.00e+00
c0186	posthoc_mezzo__alto_f	1.5482127140870676	1.5482127140870685	5.74e-16
c0186	posthoc_mezzo__alto_padj	0.2245177092153593	0.2245177092153601	3.59e-15
c0186	posthoc_soprano__alto_ci_high	1.2567801341665221	1.2567801341665219	1.77e-16
c0186	posthoc_soprano__alto_ci_low	0.013551617337560495	0.013551617337560828	2.46e-14
c0186	posthoc_soprano__alto_diff	0.6351658757520413	0.63516587575204131	0.00e+00
c0186	posthoc_soprano__alto_f	3.3618665374159318	3.3618665374159331	3.96e-16
c0186	posthoc_soprano__alto_padj	0.04422658810919561	0.044226588109195553	1.26e-15
c0186	posthoc_soprano__mezzo_ci_high	0.8257454299910794	0.82574542999107903	4.03e-16
c0186	posthoc_soprano__mezzo_ci_low	-0.41748308683788227	-0.41748308683788193	7.98e-16
c0186	posthoc_soprano__mezzo_diff	0.20413117157659855	0.20413117157659855	0.00e+00
c0186	posthoc_soprano__mezzo_f	0.3472360517902537	0.34723605179025385	4.80e-16
c0186	posthoc_soprano__mezzo_padj	0.7086478740307294	0.7086478740307296	3.13e-16
c0187	k	3	3	0.00e+00
c0187	n	45	45	0.00e+00
c0187	posthoc_alto__mezzo_ci_high	0.2174853843279766	0.21748538432797726	3.06e-15
c0187	posthoc_alto__mezzo_ci_low	-1.079554792678862	-1.0795547926788629	8.23e-16
c0187	posthoc_alto__mezzo_cohens_d	-0.6333530468010096	-0.63335304680100957	0.00e+00
c0187	posthoc_alto__mezzo_df	20.24839592226488	20.24839592226488	0.00e+00
c0187	posthoc_alto__mezzo_diff	-0.43103470417544276	-0.43103470417544276	0.00e+00
c0187	posthoc_alto__mezzo_p	0.09802660636810974	0.098026606368109573	1.70e-15
c0187	posthoc_alto__mezzo_padj	0.29407981910432923	0.29407981910432873	1.70e-15
c0187	posthoc_alto__mezzo_t	-1.7345087529876906	-1.7345087529876906	0.00e+00
c0187	posthoc_alto__soprano_ci_high	-0.1202142528172574	-0.12021425281725689	4.16e-15
c0187	posthoc_alto__soprano_ci_low	-1.1501174986868252	-1.1501174986868257	3.86e-16
c0187	posthoc_alto__soprano_cohens_d	-1.1593536170403687	-1.1593536170403687	0.00e+00
c0187	posthoc_alto__soprano_df	23.942494338470148	23.942494338470151	1.48e-16
c0187	posthoc_alto__soprano_diff	-0.6351658757520413	-0.63516587575204131	0.00e+00
c0187	posthoc_alto__soprano_p	0.004087695039543535	0.0040876950395435331	4.24e-16
c0187	posthoc_alto__soprano_padj	0.012263085118630605	0.012263085118630598	5.66e-16
c0187	posthoc_alto__soprano_t	-3.1750206408910784	-3.1750206408910784	0.00e+00
c0187	posthoc_mezzo__soprano_ci_high	0.5116072612633245	0.51160726126332523	1.52e-15
c0187	posthoc_mezzo__soprano_ci_low	-0.9198696044165215	-0.91986960441652244	9.66e-16
c0187	posthoc_mezzo__soprano_cohens_d	-0.266496933006928	-0.26649693300692806	2.08e-16
c0187	posthoc_mezzo__soprano_df	25.99358523541743	25.993585235417431	0.00e+00
c0187	posthoc_mezzo__soprano_diff	-0.20413117157659855	-0.20413117157659855	0.00e+00
c0187	posthoc_mezzo__soprano_p	0.47201938223798734	0.47201938223798756	4.70e-16
c0187	posthoc_mezzo__soprano_padj	1	1	0.00e+00
c0187	posthoc_mezzo__soprano_t	-0.7298319085691878	-0.72983190856918778	0.00e+00
c0188	k	3	3	0.00e+00
c0188	n	45	45	0.00e+00
c0188	posthoc_alto__mezzo_cohens_d	-0.6333530468010096	-0.63335304680100957	0.00e+00
c0188	posthoc_alto__mezzo_df	20.24839592226488	20.24839592226488	0.00e+00
c0188	posthoc_alto__mezzo_diff	-0.43103470417544276	-0.43103470417544276	0.00e+00
c0188	posthoc_alto__mezzo_p	0.09802660636810974	0.098026606368109573	1.70e-15
c0188	posthoc_alto__mezzo_padj	0.19605321273621948	0.19605321273621915	1.70e-15
c0188	posthoc_alto__mezzo_t	-1.7345087529876906	-1.7345087529876906	0.00e+00
c0188	posthoc_alto__soprano_cohens_d	-1.1593536170403687	-1.1593536170403687	0.00e+00
c0188	posthoc_alto__soprano_df	23.942494338470148	23.942494338470151	1.48e-16
c0188	posthoc_alto__soprano_diff	-0.6351658757520413	-0.63516587575204131	0.00e+00
c0188	posthoc_alto__soprano_p	0.004087695039543535	0.0040876950395435331	4.24e-16
c0188	posthoc_alto__soprano_padj	0.012263085118630605	0.012263085118630598	5.66e-16
c0188	posthoc_alto__soprano_t	-3.1750206408910784	-3.1750206408910784	0.00e+00
c0188	posthoc_mezzo__soprano_cohens_d	-0.266496933006928	-0.26649693300692806	2.08e-16
c0188	posthoc_mezzo__soprano_df	25.99358523541743	25.993585235417431	0.00e+00
c0188	posthoc_mezzo__soprano_diff	-0.20413117157659855	-0.20413117157659855	0.00e+00
c0188	posthoc_mezzo__soprano_p	0.47201938223798734	0.47201938223798756	4.70e-16
c0188	posthoc_mezzo__soprano_padj	0.47201938223798734	0.47201938223798756	4.70e-16
c0188	posthoc_mezzo__soprano_t	-0.7298319085691878	-0.72983190856918778	0.00e+00
c0189	k	3	3	0.00e+00
c0189	n	45	45	0.00e+00
c0189	posthoc_alto__mezzo_cohens_d	-0.6333530468010096	-0.63335304680100957	0.00e+00
c0189	posthoc_alto__mezzo_df	20.24839592226488	20.24839592226488	0.00e+00
c0189	posthoc_alto__mezzo_diff	-0.43103470417544276	-0.43103470417544276	0.00e+00
c0189	posthoc_alto__mezzo_p	0.09802660636810974	0.098026606368109573	1.70e-15
c0189	posthoc_alto__mezzo_padj	0.14703990955216462	0.14703990955216437	1.70e-15
c0189	posthoc_alto__mezzo_t	-1.7345087529876906	-1.7345087529876906	0.00e+00
c0189	posthoc_alto__soprano_cohens_d	-1.1593536170403687	-1.1593536170403687	0.00e+00
c0189	posthoc_alto__soprano_df	23.942494338470148	23.942494338470151	1.48e-16
c0189	posthoc_alto__soprano_diff	-0.6351658757520413	-0.63516587575204131	0.00e+00
c0189	posthoc_alto__soprano_p	0.004087695039543535	0.0040876950395435331	4.24e-16
c0189	posthoc_alto__soprano_padj	0.012263085118630605	0.012263085118630598	5.66e-16
c0189	posthoc_alto__soprano_t	-3.1750206408910784	-3.1750206408910784	0.00e+00
c0189	posthoc_mezzo__soprano_cohens_d	-0.266496933006928	-0.26649693300692806	2.08e-16
c0189	posthoc_mezzo__soprano_df	25.99358523541743	25.993585235417431	0.00e+00
c0189	posthoc_mezzo__soprano_diff	-0.20413117157659855	-0.20413117157659855	0.00e+00
c0189	posthoc_mezzo__soprano_p	0.47201938223798734	0.47201938223798756	4.70e-16
c0189	posthoc_mezzo__soprano_padj	0.4720193822379873	0.47201938223798756	5.88e-16
c0189	posthoc_mezzo__soprano_t	-0.7298319085691878	-0.72983190856918778	0.00e+00
c0190	k	3	3	0.00e+00
c0190	n	45	45	0.00e+00
c0190	posthoc_alto__mezzo_ci_high	0.2017755264466694	0.20177552644667024	4.13e-15
c0190	posthoc_alto__mezzo_ci_low	-1.063844934797555	-1.0638449347975558	8.35e-16
c0190	posthoc_alto__mezzo_cohens_d	-0.6333530468010096	-0.63335304680100957	0.00e+00
c0190	posthoc_alto__mezzo_df	28	28	0.00e+00
c0190	posthoc_alto__mezzo_diff	-0.43103470417544276	-0.43103470417544276	0.00e+00
c0190	posthoc_alto__mezzo_p	0.09382572474108868	0.093825724741088648	2.96e-16
c0190	posthoc_alto__mezzo_padj	0.281477174223266	0.28147717422326596	1.97e-16
c0190	posthoc_alto__mezzo_t	-1.7345087529876906	-1.7345087529876906	0.00e+00
c0190	posthoc_alto__soprano_ci_high	-0.125743104615187	-0.12574310461518629	5.74e-15
c0190	posthoc_alto__soprano_ci_low	-1.1445886468888955	-1.1445886468888964	7.76e-16
c0190	posthoc_alto__soprano_cohens_d	-1.1593536170403687	-1.1593536170403687	0.00e+00
c0190	posthoc_alto__soprano_df	28	28	0.00e+00
c0190	posthoc_alto__soprano_diff	-0.6351658757520413	-0.63516587575204131	0.00e+00
c0190	posthoc_alto__soprano_p	0.0036270190088237447	0.0036270190088237247	5.50e-15
c0190	posthoc_alto__soprano_padj	0.010881057026471234	0.010881057026471174	5.58e-15
c0190	posthoc_alto__soprano_t	-3.1750206408910784	-3.1750206408910784	0.00e+00
c0190	posthoc_mezzo__soprano_ci_high	0.5081053354902252	0.50810533549022618	1.97e-15
c0190	posthoc_mezzo__soprano_ci_low	-0.9163676786434223	-0.91636767864342328	1.09e-15
c0190	posthoc_mezzo__soprano_cohens_d	-0.266496933006928	-0.26649693300692806	2.08e-16
c0190	posthoc_mezzo__soprano_df	28	28	0.00e+00
c0190	posthoc_mezzo__soprano_diff	-0.20413117157659855	-0.20413117157659855	0.00e+00
c0190	posthoc_mezzo__soprano_p	0.4715551179750763	0.47155511797507677	9.42e-16
c0190	posthoc_mezzo__soprano_padj	1	1	0.00e+00
c0190	posthoc_mezzo__soprano_t	-0.7298319085691878	-0.72983190856918778	0.00e+00
c0191	k	3	3	0.00e+00
c0191	n	45	45	0.00e+00
c0191	posthoc_alto__mezzo_cohens_d	-0.6333530468010096	-0.63335304680100957	0.00e+00
c0191	posthoc_alto__mezzo_df	28	28	0.00e+00
c0191	posthoc_alto__mezzo_diff	-0.43103470417544276	-0.43103470417544276	0.00e+00
c0191	posthoc_alto__mezzo_p	0.09382572474108868	0.093825724741088648	2.96e-16
c0191	posthoc_alto__mezzo_padj	0.18765144948217735	0.1876514494821773	2.96e-16
c0191	posthoc_alto__mezzo_t	-1.7345087529876906	-1.7345087529876906	0.00e+00
c0191	posthoc_alto__soprano_cohens_d	-1.1593536170403687	-1.1593536170403687	0.00e+00
c0191	posthoc_alto__soprano_df	28	28	0.00e+00
c0191	posthoc_alto__soprano_diff	-0.6351658757520413	-0.63516587575204131	0.00e+00
c0191	posthoc_alto__soprano_p	0.0036270190088237447	0.0036270190088237247	5.50e-15
c0191	posthoc_alto__soprano_padj	0.010881057026471234	0.010881057026471174	5.58e-15
c0191	posthoc_alto__soprano_t	-3.1750206408910784	-3.1750206408910784	0.00e+00
c0191	posthoc_mezzo__soprano_cohens_d	-0.266496933006928	-0.26649693300692806	2.08e-16
c0191	posthoc_mezzo__soprano_df	28	28	0.00e+00
c0191	posthoc_mezzo__soprano_diff	-0.20413117157659855	-0.20413117157659855	0.00e+00
c0191	posthoc_mezzo__soprano_p	0.4715551179750763	0.47155511797507677	9.42e-16
c0191	posthoc_mezzo__soprano_padj	0.4715551179750763	0.47155511797507677	9.42e-16
c0191	posthoc_mezzo__soprano_t	-0.7298319085691878	-0.72983190856918778	0.00e+00
c0192	k	3	3	0.00e+00
c0192	n	45	45	0.00e+00
c0192	posthoc_alto__mezzo_cohens_d	-0.6333530468010096	-0.63335304680100957	0.00e+00
c0192	posthoc_alto__mezzo_df	28	28	0.00e+00
c0192	posthoc_alto__mezzo_diff	-0.43103470417544276	-0.43103470417544276	0.00e+00
c0192	posthoc_alto__mezzo_p	0.09382572474108868	0.093825724741088648	2.96e-16
c0192	posthoc_alto__mezzo_padj	0.140738587111633	0.14073858711163298	1.97e-16
c0192	posthoc_alto__mezzo_t	-1.7345087529876906	-1.7345087529876906	0.00e+00
c0192	posthoc_alto__soprano_cohens_d	-1.1593536170403687	-1.1593536170403687	0.00e+00
c0192	posthoc_alto__soprano_df	28	28	0.00e+00
c0192	posthoc_alto__soprano_diff	-0.6351658757520413	-0.63516587575204131	0.00e+00
c0192	posthoc_alto__soprano_p	0.0036270190088237447	0.0036270190088237247	5.50e-15
c0192	posthoc_alto__soprano_padj	0.010881057026471234	0.010881057026471174	5.58e-15
c0192	posthoc_alto__soprano_t	-3.1750206408910784	-3.1750206408910784	0.00e+00
c0192	posthoc_mezzo__soprano_cohens_d	-0.266496933006928	-0.26649693300692806	2.08e-16
c0192	posthoc_mezzo__soprano_df	28	28	0.00e+00
c0192	posthoc_mezzo__soprano_diff	-0.20413117157659855	-0.20413117157659855	0.00e+00
c0192	posthoc_mezzo__soprano_p	0.4715551179750763	0.47155511797507677	9.42e-16
c0192	posthoc_mezzo__soprano_padj	0.4715551179750763	0.47155511797507677	9.42e-16
c0192	posthoc_mezzo__soprano_t	-0.7298319085691878	-0.72983190856918778	0.00e+00
c0193	k	3	3	0.00e+00
c0193	n	45	45	0.00e+00
c0193	posthoc_alto__mezzo_ci_high	0.31319067702920744	0.31319067702920744	0.00e+00
c0193	posthoc_alto__mezzo_ci_low	-1.2650189545933266	-1.2650189545933266	0.00e+00
c0193	posthoc_alto__mezzo_diff	-0.3089329621019008	-0.3089329621019008	0.00e+00
c0193	posthoc_alto__mezzo_p	0.3892332987273133	0.38923329872731333	0.00e+00
c0193	posthoc_alto__mezzo_padj	1	1	0.00e+00
c0193	posthoc_alto__mezzo_rank_biserial	-0.19111111111111112	-0.19111111111111106	2.90e-16
c0193	posthoc_alto__mezzo_u	91	91	0.00e+00
c0193	posthoc_alto__soprano_ci_high	-0.19609184422222814	-0.19609184422222814	0.00e+00
c0193	posthoc_alto__soprano_ci_low	-1.060523273060494	-1.0605232730604941	0.00e+00
c0193	posthoc_alto__soprano_diff	-0.681522727637093	-0.68152272763709298	0.00e+00
c0193	posthoc_alto__soprano_p	0.0031553753566972965	0.003155375356697296	1.37e-16
c0193	posthoc_alto__soprano_padj	0.009466126070091889	0.0094661260700918889	0.00e+00
c0193	posthoc_alto__soprano_rank_biserial	-0.6177777777777778	-0.61777777777777776	0.00e+00
c0193	posthoc_alto__soprano_u	43	43	0.00e+00
c0193	posthoc_mezzo__soprano_ci_high	0.5896619372592742	0.58966193725927418	0.00e+00
c0193	posthoc_mezzo__soprano_ci_low	-1.0441721752403428	-1.0441721752403428	0.00e+00
c0193	posthoc_mezzo__soprano_diff	-0.3180176267923125	-0.31801762679231249	0.00e+00
c0193	posthoc_mezzo__soprano_p	0.5392985395846969	0.53929853958469687	0.00e+00
c0193	posthoc_mezzo__soprano_padj	1	1	0.00e+00
c0193	posthoc_mezzo__soprano_rank_biserial	-0.13777777777777778	-0.13777777777777778	0.00e+00
c0193	posthoc_mezzo__soprano_u	97	97	0.00e+00
c0194	k	3	3	0.00e+00
c0194	n	45	45	0.00e+00
c0194	posthoc_alto__mezzo_diff	-0.3089329621019008	-0.3089329621019008	0.00e+00
c0194	posthoc_alto__mezzo_p	0.3892332987273133	0.38923329872731333	0.00e+00
c0194	posthoc_alto__mezzo_padj	0.7784665974546267	0.77846659745462665	0.00e+00
c0194	posthoc_alto__mezzo_rank_biserial	-0.19111111111111112	-0.19111111111111106	2.90e-16
c0194	posthoc_alto__mezzo_u	91	91	0.00e+00
c0194	posthoc_alto__soprano_diff	-0.681522727637093	-0.68152272763709298	0.00e+00
c0194	posthoc_alto__soprano_p	0.0031553753566972965	0.003155375356697296	1.37e-16
c0194	posthoc_alto__soprano_padj	0.009466126070091889	0.0094661260700918889	0.00e+00
c0194	posthoc_alto__soprano_rank_biserial	-0.6177777777777778	-0.61777777777777776	0.00e+00
c0194	posthoc_alto__soprano_u	43	43	0.00e+00
c0194	posthoc_mezzo__soprano_diff	-0.3180176267923125	-0.31801762679231249	0.00e+00
c0194	posthoc_mezzo__soprano_p	0.5392985395846969	0.53929853958469687	0.00e+00
c0194	posthoc_mezzo__soprano_padj	0.7784665974546267	0.77846659745462665	0.00e+00
c0194	posthoc_mezzo__soprano_rank_biserial	-0.13777777777777778	-0.13777777777777778	0.00e+00
c0194	posthoc_mezzo__soprano_u	97	97	0.00e+00
c0195	k	3	3	0.00e+00
c0195	n	45	45	0.00e+00
c0195	posthoc_alto__mezzo_diff	-0.3089329621019008	-0.3089329621019008	0.00e+00
c0195	posthoc_alto__mezzo_p	0.3892332987273133	0.38923329872731333	0.00e+00
c0195	posthoc_alto__mezzo_padj	0.5392985395846969	0.53929853958469687	0.00e+00
c0195	posthoc_alto__mezzo_rank_biserial	-0.19111111111111112	-0.19111111111111106	2.90e-16
c0195	posthoc_alto__mezzo_u	91	91	0.00e+00
c0195	posthoc_alto__soprano_diff	-0.681522727637093	-0.68152272763709298	0.00e+00
c0195	posthoc_alto__soprano_p	0.0031553753566972965	0.003155375356697296	1.37e-16
c0195	posthoc_alto__soprano_padj	0.009466126070091889	0.0094661260700918889	0.00e+00
c0195	posthoc_alto__soprano_rank_biserial	-0.6177777777777778	-0.61777777777777776	0.00e+00
c0195	posthoc_alto__soprano_u	43	43	0.00e+00
c0195	posthoc_mezzo__soprano_diff	-0.3180176267923125	-0.31801762679231249	0.00e+00
c0195	posthoc_mezzo__soprano_p	0.5392985395846969	0.53929853958469687	0.00e+00
c0195	posthoc_mezzo__soprano_padj	0.5392985395846969	0.53929853958469687	0.00e+00
c0195	posthoc_mezzo__soprano_rank_biserial	-0.13777777777777778	-0.13777777777777778	0.00e+00
c0195	posthoc_mezzo__soprano_u	97	97	0.00e+00
c0196	k	3	3	0.00e+00
c0196	n	45	45	0.00e+00
c0196	posthoc_alto__mezzo_ci_high	0.19057955423903794	0.19057955423903772	1.17e-15
